id,created_at,text,,
8.62422E+17,5/10/17 21:40,b'RT @DumpMSM: Pepe the Frog Creator Stages Funeral in Attempt to Kill Off Meme Icon https://t.co/UT8Zj0V9yQ #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [107, 118]}, {'text': 'Trump', 'indices': [119, 125]}, {'text': 'MAGA', 'indices': [126, 131]}]","[{'screen_name': 'DumpMSM', 'name': 'DumpMSM.com', 'id': 780216787824742400, 'id_str': '780216787824742400', 'indices': [3, 11]}]"
8.62422E+17,5/10/17 21:40,b'RT @AndrewLSeidel: #MAGA ? https://t.co/FXH4yDcnin',"[{'text': 'MAGA', 'indices': [19, 24]}]","[{'screen_name': 'AndrewLSeidel', 'name': 'Andrew Seidel', 'id': 3384912719, 'id_str': '3384912719', 'indices': [3, 17]}]"
8.62422E+17,5/10/17 21:40,"b'RT @TruthBarrel: @overrunbydogs @StockMonsterUSA @MBOKSR_MAGA Ethically challenged? LOL. You mean like Lynch, Rice, Clinton, and Holder? Po\xe2\x80\xa6'",[],"[{'screen_name': 'TruthBarrel', 'name': 'Thompson Barrel', 'id': 837773462487752707, 'id_str': '837773462487752707', 'indices': [3, 15]}, {'screen_name': 'overrunbydogs', 'name': 'OverRunByDogs', 'id': 540912385, 'id_str': '540912385', 'indices': [17, 31]}, {'screen_name': 'StockMonsterUSA', 'name': '_Ÿ’_STOCK MONSTER_Ÿ’_', 'id': 4761064634, 'id_str': '4761064634', 'indices': [32, 48]}, {'screen_name': 'MBOKSR_MAGA', 'name': 'Freedom_MAGA', 'id': 796899745889402880, 'id_str': '796899745889402880', 'indices': [49, 61]}]"
8.62422E+17,5/10/17 21:40,b'https://t.co/J4Vsw89Rqw #trump #MAGA #crookedhillary #trumptrain #deplorables ddt',"[{'text': 'trump', 'indices': [24, 30]}, {'text': 'MAGA', 'indices': [31, 36]}, {'text': 'crookedhillary', 'indices': [37, 52]}, {'text': 'trumptrain', 'indices': [53, 64]}, {'text': 'deplorables', 'indices': [65, 77]}]",[]
8.62422E+17,5/10/17 21:40,"b""@realDonaldTrump Blumenthal is a liar and once a liar always a liar. I'm sure CNN paid him to pretend he was an honorable man. MAGA""",[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}]"
8.62422E+17,5/10/17 21:40,b'Who should @realDonaldTrump choose for new FBI director?',[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [11, 27]}]"
8.62422E+17,5/10/17 21:40,"b'Great video - pistol defense training, krav maga pistol defense, pistol defense training  https://t.co/dAGt0Yec52'",[],[]
8.62422E+17,5/10/17 21:40,"b'Great video - pistol defense training, krav maga pistol defense, pistol defense training  https://t.co/0BB0hqnkZb'",[],[]
8.62422E+17,5/10/17 21:40,"b'Great video - pistol defense training, krav maga pistol defense, pistol defense training  https://t.co/SsgtH4cggq'",[],[]
8.62422E+17,5/10/17 21:40,"b'Con Maga 0 secretos tengo, le cuento absolutamente todo y amo eso \xe2\x9d\xa4\xef\xb8\x8f'",[],[]
8.62422E+17,5/10/17 21:40,"b'RT @Miami4Trump: Hey Comey, THIS Is The Moment You Lost ALL CREDIBILITY By Not Prosecuting A Career Criminal, Known As Crooked Hillary \xf0\x9f\x98\x82\n#F\xe2\x80\xa6'",[],"[{'screen_name': 'Miami4Trump', 'name': 'Jordan _Ÿ‡º_Ÿ‡¸', 'id': 704034081898668032, 'id_str': '704034081898668032', 'indices': [3, 15]}]"
8.62422E+17,5/10/17 21:40,"b""RT @jojoh888: Mommy &amp; daddy didn't teach them any manners or that assaulting a police officer is against the law, kudos to @PortlandPolice\xe2\x80\xa6""",[],"[{'screen_name': 'jojoh888', 'name': '_Ÿ‡º_Ÿ‡¸Jojoh888_Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 2369640619, 'id_str': '2369640619', 'indices': [3, 12]}, {'screen_name': 'PortlandPolice', 'name': 'Portland Police', 'id': 14604442, 'id_str': '14604442', 'indices': [127, 142]}]"
8.62422E+17,5/10/17 21:40,"b""@POTUS Comey should have been fired months ago after the so called investigation of Hillary's  illegal emails. Than\xe2\x80\xa6 https://t.co/aoc9v64cMW""",[],"[{'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [0, 6]}]"
8.62422E+17,5/10/17 21:40,b'RT @GeorgiaDirtRoad: .@SarahHuckabee needs to be Press Secretary! \n\n#LovedIt #YoureHired #MAGA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nhttps://t.co/w4RQeGqwvJ',"[{'text': 'LovedIt', 'indices': [68, 76]}, {'text': 'YoureHired', 'indices': [77, 88]}, {'text': 'MAGA', 'indices': [89, 94]}]","[{'screen_name': 'GeorgiaDirtRoad', 'name': 'Shannon _Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 806579094729224192, 'id_str': '806579094729224192', 'indices': [3, 19]}, {'screen_name': 'SarahHuckabee', 'name': 'Sarah Huckabee', 'id': 5509762, 'id_str': '5509762', 'indices': [22, 36]}]"
8.62422E+17,5/10/17 21:40,b'RT @DonnaWR8: @Lrihendry @Jasollitto #Schumer the Schmuck! #MAGA #DeathByDemocrat #LiberalLunatics #comeyfiring #Comey #Schumer #DemExit #R\xe2\x80\xa6',"[{'text': 'Schumer', 'indices': [37, 45]}, {'text': 'MAGA', 'indices': [59, 64]}, {'text': 'DeathByDemocrat', 'indices': [65, 81]}, {'text': 'LiberalLunatics', 'indices': [82, 98]}, {'text': 'comeyfiring', 'indices': [99, 111]}, {'text': 'Comey', 'indices': [112, 118]}, {'text': 'Schumer', 'indices': [119, 127]}, {'text': 'DemExit', 'indices': [128, 136]}]","[{'screen_name': 'DonnaWR8', 'name': 'DONNA WARREN _Ÿ‡º_Ÿ‡¸', 'id': 2922345639, 'id_str': '2922345639', 'indices': [3, 12]}, {'screen_name': 'Lrihendry', 'name': 'Lori Hendry', 'id': 129235890, 'id_str': '129235890', 'indices': [14, 24]}, {'screen_name': 'Jasollitto', 'name': 'Jon Sollitto', 'id': 35631560, 'id_str': '35631560', 'indices': [25, 36]}]"
8.62422E+17,5/10/17 21:40,"b'RT @jdavis3: That is actually what happened to me, very good @potus @realDonaldTrump #MAGA #MASA #TrumpTrain #DTS #BuildTheWall #LockHerUp\xe2\x80\xa6'","[{'text': 'MAGA', 'indices': [85, 90]}, {'text': 'MASA', 'indices': [91, 96]}, {'text': 'TrumpTrain', 'indices': [97, 108]}, {'text': 'DTS', 'indices': [109, 113]}, {'text': 'BuildTheWall', 'indices': [114, 127]}, {'text': 'LockHerUp', 'indices': [128, 138]}]","[{'screen_name': 'jdavis3', 'name': 'AngryAmerican', 'id': 21267509, 'id_str': '21267509', 'indices': [3, 11]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [61, 67]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [68, 84]}]"
8.62422E+17,5/10/17 21:40,b'Rachel Bloom allowed to illicit sexualized videos aimed at kids on YT for years https://t.co/5sTUDHIEiZ #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [104, 115]}, {'text': 'Trump', 'indices': [116, 122]}, {'text': 'MAGA', 'indices': [123, 128]}]",[]
8.62422E+17,5/10/17 21:40,b'RT @PattyArquette: #MAGA @ChuckGrassley This is the truth and you will be remembered for the choices you make today. https://t.co/U4LQQwJQFq',"[{'text': 'MAGA', 'indices': [19, 24]}]","[{'screen_name': 'PattyArquette', 'name': 'Patricia Arquette', 'id': 122533830, 'id_str': '122533830', 'indices': [3, 17]}, {'screen_name': 'ChuckGrassley', 'name': 'ChuckGrassley', 'id': 10615232, 'id_str': '10615232', 'indices': [25, 39]}]"
8.62422E+17,5/10/17 21:40,b'RT @zlando: Palestinian legal council gets destroyed on Fox News\nTotally trashed!!!! Kudos!\n#Maga\nhttps://t.co/6AqWUwtYwA 11May@12:08am',"[{'text': 'Maga', 'indices': [92, 97]}]","[{'screen_name': 'zlando', 'name': 'Zvi Lando', 'id': 37919483, 'id_str': '37919483', 'indices': [3, 10]}]"
8.62422E+17,5/10/17 21:40,b'Known Pedo Robert Robinson talks about buying sex with kids in the Philippines https://t.co/gdYUdqegK1 #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [103, 114]}, {'text': 'Trump', 'indices': [115, 121]}, {'text': 'MAGA', 'indices': [122, 127]}]",[]
8.62422E+17,5/10/17 21:40,b'RT @skb_sara: https://t.co/yDaOKnGFdb Report : Obama Funded Terror Group Hezbollah to the Tune of $600 Million #wednesdaymotivation #obamal\xe2\x80\xa6',"[{'text': 'wednesdaymotivation', 'indices': [111, 131]}]","[{'screen_name': 'skb_sara', 'name': 'Sara', 'id': 167603204, 'id_str': '167603204', 'indices': [3, 12]}]"
8.62422E+17,5/10/17 21:40,b'RT @JohnPaul_USA: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8#RETWEET\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 if you DO NOT know one single @realDonaldTrump supporter that has changed their mind! #TrumpTrain #MAGA #Fak\xe2\x80\xa6',"[{'text': 'RETWEET', 'indices': [20, 28]}, {'text': 'TrumpTrain', 'indices': [117, 128]}, {'text': 'MAGA', 'indices': [129, 134]}]","[{'screen_name': 'JohnPaul_USA', 'name': 'John Paul', 'id': 833208041419919361, 'id_str': '833208041419919361', 'indices': [3, 16]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [61, 77]}]"
8.62422E+17,5/10/17 21:40,b'@Freeyourmindkid He or she writes like a MAGA',[],"[{'screen_name': 'Freeyourmindkid', 'name': 'Black Aziz Ansari _Ÿ‘è', 'id': 120995738, 'id_str': '120995738', 'indices': [0, 16]}]"
8.62422E+17,5/10/17 21:40,b'Bumping this because it didnt gain enough traction last time. We possible found a west https://t.co/FNpFFht4oJ #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [111, 122]}, {'text': 'Trump', 'indices': [123, 129]}, {'text': 'MAGA', 'indices': [130, 135]}]",[]
8.62422E+17,5/10/17 21:40,b'RT @dreamedofdust: #MAGA! https://t.co/bFfgRr1hjz ABSOLUTE HAPPENING: /Pol has has possibly found a west coast pedo distribution center. To\xe2\x80\xa6',"[{'text': 'MAGA', 'indices': [19, 24]}]","[{'screen_name': 'dreamedofdust', 'name': 'D Ploribus Unum', 'id': 741212609354039296, 'id_str': '741212609354039296', 'indices': [3, 17]}]"
8.62422E+17,5/10/17 21:40,"b'RT @LouDobbs: Dimms try to link @POTUS &amp; Nixon \xe2\x80\x93 Sen. Grassley says \xe2\x80\x9cSuck it up, and move on\xe2\x80\x9d @michellemalkin joins #Dobbs FBN7p #MAGA #Tru\xe2\x80\xa6'","[{'text': 'Dobbs', 'indices': [120, 126]}, {'text': 'MAGA', 'indices': [133, 138]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [32, 38]}, {'screen_name': 'michellemalkin', 'name': 'Michelle Malkin', 'id': 15976697, 'id_str': '15976697', 'indices': [98, 113]}]"
8.62422E+17,5/10/17 21:40,b'Did John Podesta Just Tweet Out An Admission To Justice Scalias Murder? https://t.co/NLeJCruY1c #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [96, 107]}, {'text': 'Trump', 'indices': [108, 114]}, {'text': 'MAGA', 'indices': [115, 120]}]",[]
8.62422E+17,5/10/17 21:40,"b'RT @jojoh888: @carrieksada @KeithOlbermann Go on Keith, keep crying \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad it pleases us \xf0\x9f\x98\x8e\xf0\x9f\x87\xba\xf0\x9f\x87\xb8  #wednesdaymotivation #MAGA #COMEY https://t.co/U\xe2\x80\xa6'","[{'text': 'wednesdaymotivation', 'indices': [91, 111]}, {'text': 'MAGA', 'indices': [112, 117]}, {'text': 'COMEY', 'indices': [118, 124]}]","[{'screen_name': 'jojoh888', 'name': '_Ÿ‡º_Ÿ‡¸Jojoh888_Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 2369640619, 'id_str': '2369640619', 'indices': [3, 12]}, {'screen_name': 'carrieksada', 'name': 'Carrie âù_ï¸èAmerica_ŸŒ_', 'id': 2596413645, 'id_str': '2596413645', 'indices': [14, 26]}, {'screen_name': 'KeithOlbermann', 'name': 'Keith Olbermann', 'id': 130617778, 'id_str': '130617778', 'indices': [27, 42]}]"
8.62422E+17,5/10/17 21:40,"b""RT @realAngeloGomez: To all my supporters don't forget to vote for me for me to win the MAGA Award for Inspired Male Youth! #MAGA https://t\xe2\x80\xa6""","[{'text': 'MAGA', 'indices': [124, 129]}]","[{'screen_name': 'realAngeloGomez', 'name': 'Angelo R. Gomez', 'id': 4686567074, 'id_str': '4686567074', 'indices': [3, 19]}]"
8.62422E+17,5/10/17 21:40,"b""RT @LouDobbs: Paul: Dems Pushing a 'Huge Myth' About Trump Collusion With Russia https://t.co/cEkMSCoa6w #MAGA @POTUS #TrumpTrain #AmericaF\xe2\x80\xa6""","[{'text': 'MAGA', 'indices': [105, 110]}, {'text': 'TrumpTrain', 'indices': [118, 129]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [111, 117]}]"
8.62422E+17,5/10/17 21:40,b'Liberals Have Sick DEADLY Plan For \xe2\x80\x98Solving Racism\xe2\x80\x99 That\xe2\x80\x99s Already Begun \xe2\x80\x93 It\xe2\x80\x99s BAD If You\xe2\x80\x99re White\xe2\x80\xa6 https://t.co/vvSUbVFA0e',[],[]
8.62422E+17,5/10/17 21:40,b'JL8 #240 by Yale StewartBased on characters in DC https://t.co/a1UvdCvSap... https://t.co/5FJajgh6hr  #CCOT  #MAGA https://t.co/MGA0Z8y33F',"[{'text': 'CCOT', 'indices': [102, 107]}, {'text': 'MAGA', 'indices': [109, 114]}]",[]
8.62422E+17,5/10/17 21:40,b'@kclady2587 @lesstaxingcpa @handley_dix @bfraser747 @LeahR77 @JrcheneyJohn @tteegar @TDennis17 @nvrggivup\xe2\x80\xa6 https://t.co/tV4fVxSZFq',[],"[{'screen_name': 'kclady2587', 'name': '#DrainTheSwamp _ŸŒŸ_Ÿ‡º_Ÿ‡¸_ŸŒŸ', 'id': 512919196, 'id_str': '512919196', 'indices': [0, 11]}, {'screen_name': 'lesstaxingcpa', 'name': 'Stanley', 'id': 293267862, 'id_str': '293267862', 'indices': [12, 26]}, {'screen_name': 'handley_dix', 'name': 'Deplorable Dix', 'id': 710247867600887808, 'id_str': '710247867600887808', 'indices': [27, 39]}, {'screen_name': 'bfraser747', 'name': 'BRIAN FRASER', 'id': 274891222, 'id_str': '274891222', 'indices': [40, 51]}, {'screen_name': 'LeahR77', 'name': 'Based Leah _ŸŒµ_Ÿ‡º_Ÿ‡¸_Ÿ_¸', 'id': 393190233, 'id_str': '393190233', 'indices': [52, 60]}, {'screen_name': 'JrcheneyJohn', 'name': 'John Cheney MAGA_ŸŒ_', 'id': 975217231, 'id_str': '975217231', 'indices': [61, 74]}, {'screen_name': 'tteegar', 'name': '_ŸŒ¸_Ÿ’•MAGA_Ÿ‡º_Ÿ‡¸Mama_Ÿ’•_ŸŒ¸', 'id': 185425059, 'id_str': '185425059', 'indices': [75, 83]}, {'screen_name': 'TDennis17', 'name': 'VIPER', 'id': 2771503019, 'id_str': '2771503019', 'indices': [84, 94]}, {'screen_name': 'nvrggivup', 'name': '_ŸŒ_Deplorable David', 'id': 722207654, 'id_str': '722207654', 'indices': [95, 105]}]"
8.62422E+17,5/10/17 21:40,b'RT @LouDobbs: Hypocritical Dimms defend Comey after blaming him for Clinton loss. @PatrickBuchanan joins #Dobbs FBN7p #MAGA #TrumpTrain',"[{'text': 'Dobbs', 'indices': [105, 111]}, {'text': 'MAGA', 'indices': [118, 123]}, {'text': 'TrumpTrain', 'indices': [124, 135]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'PatrickBuchanan', 'name': 'Patrick J. Buchanan', 'id': 19599446, 'id_str': '19599446', 'indices': [82, 98]}]"
8.62422E+17,5/10/17 21:40,"b'RT @baileyjer: Immigrant Who Killed 2 Boston Docs Was Sentenced To 364 Days, 1 Short For Deportation https://t.co/kypRRproKt #rednationrisi\xe2\x80\xa6'",[],"[{'screen_name': 'baileyjer', 'name': 'Junkyard Dogs', 'id': 19479214, 'id_str': '19479214', 'indices': [3, 13]}]"
8.62422E+17,5/10/17 21:40,b'RT @TheNicoleComer: #FoxNewsSpecialists This waste of space Mark is SO rude &amp; disrespectful. Can someone plz let PAT finish 1 freaking thou\xe2\x80\xa6',"[{'text': 'FoxNewsSpecialists', 'indices': [20, 39]}]","[{'screen_name': 'TheNicoleComer', 'name': 'Nicole Comer', 'id': 1127354600, 'id_str': '1127354600', 'indices': [3, 18]}]"
8.62422E+17,5/10/17 21:40,"b'RT @LouDobbs: No President in history has put up with so much aggravating petty, nasty partisan ingorance #MAGA @POTUS #TrumpTrain #America\xe2\x80\xa6'","[{'text': 'MAGA', 'indices': [106, 111]}, {'text': 'TrumpTrain', 'indices': [119, 130]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [112, 118]}]"
8.62422E+17,5/10/17 21:40,"b""RT @buzzcutbarbie: @CCOT_MAGA @LindaLovelacee @kaybetooshort BeCaUse ShE'S wHiTe? REpUbLiCan? BoTh? https://t.co/pUy8PYFd1i""",[],"[{'screen_name': 'buzzcutbarbie', 'name': 'name cannot be blank', 'id': 4831230831, 'id_str': '4831230831', 'indices': [3, 17]}, {'screen_name': 'CCOT_MAGA', 'name': 'Conservative _Ÿ‡º_Ÿ‡¸', 'id': 506869952, 'id_str': '506869952', 'indices': [19, 29]}, {'screen_name': 'LindaLovelacee', 'name': 'comet', 'id': 433055692, 'id_str': '433055692', 'indices': [30, 45]}, {'screen_name': 'kaybetooshort', 'name': 'Issa Midget_ŸŒ™', 'id': 770084318060380161, 'id_str': '770084318060380161', 'indices': [46, 60]}]"
8.62422E+17,5/10/17 21:40,b'Oi @POTUS have you built your special wall already? #Day1Promises #Obamacare #MAGA https://t.co/hEEvZ00prD',"[{'text': 'Day1Promises', 'indices': [52, 65]}, {'text': 'Obamacare', 'indices': [66, 76]}, {'text': 'MAGA', 'indices': [77, 82]}]","[{'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [3, 9]}]"
8.62422E+17,5/10/17 21:40,b'RT @bfraser747: #Comey is gone &amp; there will be a new #Trump appointment #FBI director &amp; I hope they will take #Corruption seriously. \n\n#Loc\xe2\x80\xa6',"[{'text': 'Comey', 'indices': [16, 22]}, {'text': 'Trump', 'indices': [57, 63]}, {'text': 'FBI', 'indices': [76, 80]}, {'text': 'Corruption', 'indices': [118, 129]}]","[{'screen_name': 'bfraser747', 'name': 'BRIAN FRASER', 'id': 274891222, 'id_str': '274891222', 'indices': [3, 14]}]"
8.62422E+17,5/10/17 21:40,"b'RT @HarmlessYardDog: Tell Me Louise, Do You Feel ""In Charge""?\n\n#MAGA #ComeyFiring #COMEY #Trump #AltRight #AnimeRight https://t.co/5ifhGWep\xe2\x80\xa6'","[{'text': 'MAGA', 'indices': [63, 68]}, {'text': 'ComeyFiring', 'indices': [69, 81]}, {'text': 'COMEY', 'indices': [82, 88]}, {'text': 'Trump', 'indices': [89, 95]}, {'text': 'AltRight', 'indices': [96, 105]}, {'text': 'AnimeRight', 'indices': [106, 117]}]","[{'screen_name': 'HarmlessYardDog', 'name': 'Battle Beagle', 'id': 1226167963, 'id_str': '1226167963', 'indices': [3, 19]}]"
8.62422E+17,5/10/17 21:40,"b""RT @ProgressOutlook: How do #MAGA donors feel knowing their hard-earned money is being redistributed to Trump's pockets through obscene ren\xe2\x80\xa6""","[{'text': 'MAGA', 'indices': [28, 33]}]","[{'screen_name': 'ProgressOutlook', 'name': 'America Resurgent', 'id': 594116718, 'id_str': '594116718', 'indices': [3, 19]}]"
8.62422E+17,5/10/17 21:40,b'RT @JArm0220: @ananavarro @realDonaldTrump @CNN MAGA= Morons are governing America.',[],"[{'screen_name': 'JArm0220', 'name': 'J Arm', 'id': 2316447794, 'id_str': '2316447794', 'indices': [3, 12]}, {'screen_name': 'ananavarro', 'name': 'Ana Navarro', 'id': 19568591, 'id_str': '19568591', 'indices': [14, 25]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [26, 42]}, {'screen_name': 'CNN', 'name': 'CNN', 'id': 759251, 'id_str': '759251', 'indices': [43, 47]}]"
8.62422E+17,5/10/17 21:40,b'ACLU: Travel Ban \xe2\x80\x98Could Be Constitutional\xe2\x80\x99 \xe2\x80\x94 if Enacted by Hillary! https://t.co/8yDJFgu3xG #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [92, 103]}, {'text': 'Trump', 'indices': [104, 110]}, {'text': 'MAGA', 'indices': [111, 116]}]",[]
8.62422E+17,5/10/17 21:40,b'#DNC SeanSpicer #Trumprussia #RussianCollusion #Russiagate #Trump #POTUS #Maga #Dems #MSM Tournament #Comey #Truth  https://t.co/3kcnQ5obJj',"[{'text': 'DNC', 'indices': [0, 4]}, {'text': 'Trumprussia', 'indices': [16, 28]}, {'text': 'RussianCollusion', 'indices': [29, 46]}, {'text': 'Russiagate', 'indices': [47, 58]}, {'text': 'Trump', 'indices': [59, 65]}, {'text': 'POTUS', 'indices': [66, 72]}, {'text': 'Maga', 'indices': [73, 78]}, {'text': 'Dems', 'indices': [79, 84]}, {'text': 'MSM', 'indices': [85, 89]}, {'text': 'Comey', 'indices': [101, 107]}, {'text': 'Truth', 'indices': [108, 114]}]",[]
8.62422E+17,5/10/17 21:40,b'Saturn\xe2\x80\x99s massive hexagonal storm gets moment in the sun https://t.co/PvQBwh9H7Y #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [80, 91]}, {'text': 'Trump', 'indices': [92, 98]}, {'text': 'MAGA', 'indices': [99, 104]}]",[]
8.62422E+17,5/10/17 21:40,b'RT @PattyArquette: #MAGA @ChuckGrassley This is the truth and you will be remembered for the choices you make today. https://t.co/U4LQQwJQFq',"[{'text': 'MAGA', 'indices': [19, 24]}]","[{'screen_name': 'PattyArquette', 'name': 'Patricia Arquette', 'id': 122533830, 'id_str': '122533830', 'indices': [3, 17]}, {'screen_name': 'ChuckGrassley', 'name': 'ChuckGrassley', 'id': 10615232, 'id_str': '10615232', 'indices': [25, 39]}]"
8.62422E+17,5/10/17 21:40,"b'RT @LouDobbs: Dimms try to link @POTUS &amp; Nixon \xe2\x80\x93 Sen. Grassley says \xe2\x80\x9cSuck it up, and move on\xe2\x80\x9d @michellemalkin joins #Dobbs FBN7p #MAGA #Tru\xe2\x80\xa6'","[{'text': 'Dobbs', 'indices': [120, 126]}, {'text': 'MAGA', 'indices': [133, 138]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [32, 38]}, {'screen_name': 'michellemalkin', 'name': 'Michelle Malkin', 'id': 15976697, 'id_str': '15976697', 'indices': [98, 113]}]"
8.62422E+17,5/10/17 21:40,b'RT @McFaul: This really happened? Embarrassing. America first? #Maga ? Putin would never do that. https://t.co/zg3bDwPMrW',"[{'text': 'Maga', 'indices': [63, 68]}]","[{'screen_name': 'McFaul', 'name': 'Michael McFaul', 'id': 454099919, 'id_str': '454099919', 'indices': [3, 10]}]"
8.62422E+17,5/10/17 21:40,"b'If #MAGA #Deplorables cannot admit that something is strange here with @realDonaldTrump and his administration, there is no hope.'","[{'text': 'MAGA', 'indices': [3, 8]}, {'text': 'Deplorables', 'indices': [9, 21]}]","[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [71, 87]}]"
8.62422E+17,5/10/17 21:40,b'How Come Sharks Are Washing Up Dead On San Francisco Bay? https://t.co/pkpYadJfgB #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [82, 93]}, {'text': 'Trump', 'indices': [94, 100]}, {'text': 'MAGA', 'indices': [101, 106]}]",[]
8.62422E+17,5/10/17 21:40,b'RT @LouDobbs: Hypocritical Dimms defend Comey after blaming him for Clinton loss. @PatrickBuchanan joins #Dobbs FBN7p #MAGA #TrumpTrain',"[{'text': 'Dobbs', 'indices': [105, 111]}, {'text': 'MAGA', 'indices': [118, 123]}, {'text': 'TrumpTrain', 'indices': [124, 135]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'PatrickBuchanan', 'name': 'Patrick J. Buchanan', 'id': 19599446, 'id_str': '19599446', 'indices': [82, 98]}]"
8.62422E+17,5/10/17 21:40,b'Infowars Nightly News LIVE! Investigate Yates &amp; Clapper https://t.co/Di7paG58tN #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [84, 95]}, {'text': 'Trump', 'indices': [96, 102]}, {'text': 'MAGA', 'indices': [103, 108]}]",[]
8.62422E+17,5/10/17 21:40,b'Pepe the Frog Creator Stages Funeral in Attempt to Kill Off Meme Icon https://t.co/UT8Zj0V9yQ #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [94, 105]}, {'text': 'Trump', 'indices': [106, 112]}, {'text': 'MAGA', 'indices': [113, 118]}]",[]
8.62422E+17,5/10/17 21:40,b'RT @Dbargen: Report: Trump Has Already Rolled Back $3.7 Billion In Obama-Era Regulations @AndrewCFollett #MAGA #KAG #TCOT #LNYHBT https://t\xe2\x80\xa6',"[{'text': 'MAGA', 'indices': [105, 110]}, {'text': 'KAG', 'indices': [111, 115]}, {'text': 'TCOT', 'indices': [116, 121]}, {'text': 'LNYHBT', 'indices': [122, 129]}]","[{'screen_name': 'Dbargen', 'name': 'Dale Less Deplorable', 'id': 23195603, 'id_str': '23195603', 'indices': [3, 11]}, {'screen_name': 'AndrewCFollett', 'name': 'Andrew Follett', 'id': 2996982741, 'id_str': '2996982741', 'indices': [89, 104]}]"
